LeftEAR,RightEAR,MAR,Label
0.33476703170599303,0.23973322160231142,0.0,0
0.2686963526790622,0.31001144290155624,0.0,0
0.41889943721153766,0.2344661073734944,0.0,0
0.3686640981092292,0.2580665818267404,0.0,0
0.42901553962992744,0.2635974328413487,0.03992342047858118,0
0.32867482820160654,0.2867705294881681,0.01817881366751496,0
0.4099180245918029,0.27792696366780223,0.017519611040921222,0
0.2856829393325278,0.21884920026421595,0.015617376188860606,0
0.24253562503633294,0.1440115439120592,0.016664352333993333,0
0.37155425926658875,0.24897806732354955,0.0,0
0.4962421179229606,0.25747831004853144,0.0,0
0.4027983240526136,0.2734738968231505,0.0,0
0.44078565062808994,0.27407781289835975,0.0,0
0.42720661785560815,0.2821751657816688,0.02762367700861954,0
0.5198752449100363,0.24395899937439738,0.04109974682633932,0
0.12415365073484297,0.13232432741736924,0.017943174234504537,0
0.36549859190860606,0.3084426061436083,0.0,0
0.36760731104690386,0.32123069091681566,0.0,0
0.5236003278940785,0.2879920525526097,0.0,0
0.4049155956077707,0.22113349343331304,0.016126934718260072,0
0.4030037804002192,0.23609195709803688,0.0,0
0.4351345081747763,0.23449661432847865,0.0,0
0.3883473651485432,0.2147179333226099,0.014865882924943325,0
0.5722326601442381,0.22378439210625767,0.01639124023930107,0
0.39160323420960147,0.24322523468407795,0.023557142371577276,0
0.26163154926271626,0.20034572195207534,0.17139432010998598,0
0.3380531221741365,0.24171670668808728,0.01817881366751496,0
0.28956535736882066,0.21974817588876794,0.08790106555331748,0
0.24063326632317938,0.22989567810683192,0.08770580193070292,0
0.28578890892957864,0.2106132637509944,0.01723113791988944,0
0.3558192203466555,0.23691041201742152,0.01635831064016904,0
0.35766620892206213,0.25308774485712743,0.0,0
0.34201717636706475,0.2672300675826943,0.016927284226638313,0
0.3335923230710924,0.2224899092887446,0.02436850894142897,0
0.5531329072822134,0.24937288837151855,0.024625761678892605,0
0.2774360613246639,0.2993849631574231,0.0,0
0.4683088200030545,0.2696467436332499,0.0178315737905373,0
0.26120266968241673,0.17543406356487037,0.0,0
0.4879152384075261,0.2693677164746814,0.0172183618093467,0
0.4609072203437452,0.286528338222323,0.01750082037018273,0
0.2652863821093216,0.2697403161910579,0.028568513565700285,0
0.3230096904360718,0.22363376925437198,0.01854078591978247,0
0.33901016675163975,0.1649007002248935,0.11227943640148272,0
0.4832976746641416,0.1281079196960977,0.026439672351034525,0
0.40929912435268695,0.12618861628126718,0.017948953965443454,0
0.22307406264426358,0.19033917228120378,0.033767600672658715,0
0.20920448573980546,0.28296300882752057,0.10121594117043517,0
0.3953653360756923,0.2573157226144839,0.1315334104411641,0
0.26638449408694254,0.21943227361937365,0.0,0
0.2692582403567252,0.21081851067789198,0.1504142093990467,0
0.4216370213557839,0.2210422433764132,0.018169809053571493,0
0.39495265792203726,0.15791661046371636,0.0,0
0.3491245838945435,0.20998222148627543,0.0,0
0.38118124993124375,0.26586814453172447,0.02082881368183567,0
0.3596352866894135,0.22928790188830458,0.0,0
0.4353084347860404,0.21505376880998683,0.0,0
0.35409316072174174,0.22860972032795626,0.018490006540840973,0
0.35337240599447123,0.209100026945183,0.018467921378827943,0
0.28394328437470173,0.22849354375388384,0.0,0
0.3585475911670829,0.2513349091697669,0.02231053741265801,0
0.2718566931561816,0.2468357605321268,0.0,0
0.31446922083134116,0.2546631324275503,0.0,0
0.36985463743231434,0.2599508610786485,0.0,0
0.4235821597816675,0.22056438662814232,0.015636456680019055,0
0.3859341840722731,0.29699768965113593,0.014844574520140406,0
0.3368135883825192,0.26522817890422706,0.0,0
0.2966151185037171,0.26967032879420266,0.0,0
0.3610618503489734,0.28018508945254855,0.0,0
0.38118124993124375,0.25747831004853144,0.0,0
0.36415011219573784,0.27739404977826365,0.0,0
0.37554748982068065,0.25372059944451775,0.019227214231343204,0
0.4118431396674027,0.2536614601541781,0.0,0
0.39227608873483377,0.2533516760449256,0.0,0
0.18834522085987723,0.1687963849015167,0.041151914920314545,0
0.12503676631769609,0.2686941031002329,0.0,0
0.3563083987754626,0.2530066061240758,0.0178315737905373,0
0.282842712474619,0.33206651772615936,0.0172183618093467,0
0.1883619044799963,0.3142640117905399,0.018093806238429006,0
0.25962188099081907,0.2691873713939757,0.015841118295695487,0
0.42595421837156994,0.31270103561076346,0.016583953170166487,0
0.31370415239662625,0.2786997022910193,0.0,0
0.3406384401744649,0.28157825792175695,0.0,0
0.375227440128348,0.28943801424482357,0.0,0
0.3468777758414877,0.256734545762651,0.0,0
0.3407548648194203,0.22588894566580214,0.0,0
0.3722094737564884,0.2716707845866085,0.02952371245053815,0
0.35221366091471673,0.27807696795282244,0.01621787481269647,0
0.35132025723623206,0.23650541177186563,0.0,0
0.44356611967898973,0.20528466758301825,0.022445006962161677,0
0.865430400594542,0.18587502279095094,0.05666836674317049,0
0.27200609595250536,0.2330306389480246,0.0,0
0.39572342582726894,0.29661238926741595,0.0,0
0.27004882158648824,0.26357258497076025,0.014628577924855639,0
0.3435921354681384,0.2932927829733347,0.0,0
0.21505922053111867,0.16373653066597824,0.015205718425394109,0
0.35673224291050376,0.30025463722263035,0.07533504429532403,0
0.28949133695953017,0.24478492669118185,0.10546906201345364,0
0.4499176153301234,0.3131247880581349,0.01526940016790202,0
0.33252137235097123,0.25822715178203576,0.015239228719482505,0
0.3007597571738442,0.27962108926598694,0.014820101390588482,0
0.29361010975735174,0.27232618192583896,0.01419332389509149,0
0.3630590810678047,0.29409595631352425,0.0,0
0.3724221676379059,0.29773728673380767,0.01990074380419978,0
0.3220783132004154,0.12144560237199205,0.0,0
1.0,0.21931600547196142,0.02315584223237446,0
0.3512118044258346,0.28713518923503856,0.04109974682633932,0
0.3619025439637495,0.25962926951839266,0.0,0
0.46246387142126266,0.27123972608547314,0.0282786160897032,0
0.26039679243213437,0.25001502916793233,0.015841118295695487,0
0.2686598809454802,0.28729607428130255,0.04298342771041789,0
0.44397678386981526,0.1930937777116072,0.015041420939904671,0
0.45400070132549836,0.21544454157423143,0.0,0
0.35114537707148724,0.2020289317457741,0.022222222222222223,0
0.28154625318573645,0.21407575045778693,0.015556784782176378,0
0.4189042482844608,0.21516128488695407,0.08878944643060345,0
0.22964650549494678,0.1317326046747218,0.0,0
0.22216278223474573,0.1788263196137233,0.0,0
0.389833273641789,0.21829564926733508,0.019748812638334105,0
0.4641672635163522,0.20147339538486866,0.018854504950126014,0
0.3777376189226238,0.21929511509100458,0.01744746408634046,0
0.37369083878769344,0.22092388153359016,0.018405254345807757,0
0.3492890295968049,0.24317220257489308,0.017149858514250885,0
0.418910553996485,0.19151553642470243,0.01744746408634046,0
0.3058701294011401,0.21721945023594724,0.01814586201311143,0
0.3643625622340113,0.234256199740581,0.017167540087486825,0
0.46338713117731156,0.2196271027179033,0.031746031746031744,0
0.3028854859646805,0.2498505482411726,0.019072719867469376,0
0.37919489376988935,0.26764951748460303,0.013208299532971179,0
0.31781213202640585,0.22679648046914314,0.0,0
0.2911705620028158,0.251687746439203,0.01411253036292123,0
0.2857225730196304,0.23800633916868422,0.0,0
0.3009377823057718,0.2879520441333562,0.0,0
0.270065775492433,0.18392900445821608,0.01638463841038081,0
0.23408229439226114,0.20317119786910406,0.0,0
0.43910309604256664,0.23451026296540217,0.016373653066597823,0
0.308465493465213,0.30047767240224765,0.0,0
0.22152114580133261,0.18996951896508954,0.014691591690258264,0
0.08287537321007775,0.05049474755706385,0.0,0
0.272833653069395,0.19067880401720638,0.0,0
0.26461603310530446,0.13707896250558713,0.0,0
0.28718326344709527,0.18394804056825606,0.0,0
0.28443473155747784,0.1917412472118426,0.01583515888048841,0
0.19036538916198326,0.1986370115423184,0.014617633655117153,0
0.2685454115129765,0.21375073050738824,0.0,0
0.27065369847258314,0.20634020181132204,0.0,0
0.2098258442389992,0.15610553340504163,0.014108316199577508,0
0.16633502149167248,0.22436436106440144,0.0,0
0.3367595357521971,0.2181386577936857,0.0,0
0.4272654689219138,0.2308612076953808,0.0,0
0.39493965458793645,0.19730296716633922,0.016629752630943483,0
0.3166566535693213,0.22332781224177667,0.20761369963434995,0
0.38431210116653847,0.24658436428035382,0.21550898337614613,0
0.3707232039542352,0.24719244438556023,0.21168795544381847,0
0.41815664395486196,0.2570696170883,0.2,0
0.3240015696661013,0.2290393337255473,0.21613729078331967,0
0.31554941984855206,0.26469269503206555,0.22937410895252516,0
0.46427282498360384,0.30989318388882975,0.0,0
0.2573160678875267,0.20093435304902027,0.24663249219617545,0
0.2584985324313973,0.20672455764868075,0.2731215029680613,0
0.7376646346563543,0.15617376188860607,0.0,0
0.35355339059327373,0.23077100985159754,0.01494536248230521,0
0.2692498399362179,0.2345247860136024,0.02213494757094859,0
0.41025669656009156,0.15890175581421265,0.013290870380481665,0
0.38539513718352214,0.17164603543785034,0.0,0
0.3700064307870708,0.209100026945183,0.0,0
0.32188135437523807,0.19532656788982736,0.014549399049483137,0
0.19478194960196615,0.16448352239419123,0.0,0
0.2972560346569865,0.1493288844287041,0.0,0
0.38227293480585683,0.10970596260043707,0.0,0
0.27185106641223394,0.19536411264133027,0.013854189967461489,0
0.36496126001464235,0.19616052036793377,0.015556784782176378,0
0.32774854690031674,0.20895824817855196,0.014578746558675892,0
0.34568751070898085,0.32545605979159037,0.01665741511631924,0
0.3516107748438625,0.21828212861390267,0.0,0
0.49659848095803594,0.22022039310450314,0.0,0
0.6401843996644798,0.2794572343526502,0.019806834933486603,0
0.5029984675116621,0.2910060051873728,0.0,0
0.33971591165149456,0.2276370353253453,0.04447984716355396,0
0.33653172853506996,0.2326346084004222,0.02982749931359468,0
0.21153063395092475,0.2466610312383325,0.0,0
0.2280147069631883,0.24227985842370275,0.015276525413351826,0
0.33340127724358887,0.21776742221511602,0.0,0
0.3175401782901237,0.24226704333721338,0.01491374965679734,0
0.39652292350182194,0.141665818574027,0.0,0
0.3957491627214195,0.15903153860926503,0.021257358312406823,0
0.2130645113378568,0.23522818819274352,0.0,0
0.2598250708942021,0.21106245273992305,0.0,0
0.3829310925622224,0.1583025895985184,0.0,0
0.35867841407388656,0.1886627615338313,0.0,0
0.32216624925984105,0.1540742456736308,0.0,0
0.34289748726249014,0.2551462758065754,0.0,0
0.26904038270380465,0.1722270868259797,0.0,0
0.2888847006726824,0.31631915186843873,0.013435230372511476,0
0.1913992250933546,0.17621694169849894,0.023032671985243936,0
0.3201614044439152,0.3154771405791505,0.013139708280690918,0
0.30247938100573063,0.19139846165417884,0.10817925007266586,0
0.274937471016087,0.27170821961164293,0.019639960837957136,0
0.30285901143986976,0.2707148481079578,0.0410958904109589,0
0.3434014098717226,0.23585250025010582,0.0,0
0.1924944131060702,0.12548107939186307,0.3167401526872214,0
0.24470665219970422,0.1265649460385275,0.03884264092946536,0
0.1567568106788243,0.2328566559543064,0.048507125007266595,0
0.2055689820619728,0.21699826590761034,0.034159349284257755,0
0.3066755680368265,0.21754275091880554,0.022893427324781505,0
0.2484646732989441,0.18268239083147053,0.0,0
0.24308221834545662,0.21050338405661229,0.0,0
0.34820264282880914,0.2579766183472737,0.0,0
0.5128122450576059,0.2533516760449256,0.018854504950126014,0
0.358765761029573,0.274454928982114,0.0,0
0.3386427307392982,0.285592195531485,0.0,0
0.2872060404042193,0.24020365021224196,0.01466628860721083,0
0.515805240252132,0.31743502533637324,0.0,0
0.3732884438274,0.2427197935559807,0.0,0
0.37470766442767395,0.31632555773315996,0.016629752630943483,0
0.24202972417954172,0.24417150523415523,0.020919769632765203,0
0.5402321898718452,0.29381280920141783,0.0,0
0.43810049613316476,0.15510793726135058,0.028712406871010714,0
0.3219604581083923,0.10267065998336931,0.01574656713048096,0
0.3002755249257814,0.202444082544729,0.014454852115694089,0
0.31817776276156085,0.14303826410810547,0.0161101838077742,0
0.32589745369793455,0.13433759809042686,0.01771924779845835,0
0.43895240008021785,0.12406280627330427,0.0,0
0.37650109874466675,0.26928566877588767,0.028571428571428574,0
0.6054686174476062,0.3177252194376481,0.030678599553894816,0
0.4108189235769418,0.3006070448015274,0.0,0
0.46543029741804925,0.2671790605396196,0.020672455764868078,0
0.42513493474294406,0.3275952958239456,0.01694915254237288,0
0.3328765409047761,0.2404572683288184,0.017238817250844786,0
0.3702919873465381,0.2902037345986171,0.018864566947613626,0
0.42752810012422887,0.2590373944958756,0.0,0
0.3702919873465381,0.27297602284191036,0.0,0
0.3605551275463989,0.24764425170563703,0.0,0
0.439316608977006,0.30730283478399734,0.05223912922508634,0
0.4176568440782226,0.36505912634469767,0.014704292441876156,0
0.6332009130018805,0.3084264958514597,0.043544162022763684,0
0.5047544651250688,0.2957240726972189,0.04978884516262318,0
0.4090201729652288,0.35690807502248245,0.015865023417386784,0
0.3912115940362902,0.285304460942611,0.023752366076187175,0
0.36410947623867934,0.3457178803964266,0.02198466005905106,0
0.4002826522552692,0.3357413374279981,0.02379266989376452,0
0.4485377703012995,0.3253561415159697,0.0,0
1.3678112936840825,0.33921442712615923,0.06441566264008308,0
0.3845299050311274,0.3382467975366734,0.015089291007086421,0
0.2600039246171614,0.1446674195337459,0.0,0
0.26586852142754824,0.13612273151695087,0.0,0
0.23075978656302415,0.14130490114983726,0.014083110254721722,0
0.5899652909740276,0.11781409432437243,0.019984019174435787,0
0.256266431511649,0.19821593948326008,0.0,0
0.2311162984644466,0.1727879300107645,0.013678111675535445,0
0.22388050818724853,0.17436421111977574,0.0,0
0.36599488335482205,0.19633341657434797,0.0282842712474619,0
0.17926546198337653,0.20104510285918073,0.014262447634628236,0
0.34249330934948413,0.2529437968857207,0.08759805520460612,0
0.4385290096535146,0.21459989161254553,0.0,0
0.31027829938051626,0.22463645844238747,0.02109826721772369,0
0.333105576148631,0.2993948992542823,0.017804703021254455,0
0.37434487201509525,0.25865347572379443,0.017786387594901105,0
0.30197743402630334,0.15473978404942024,0.03882052060220025,0
0.3092262987414174,0.18081555679014497,0.0,0
0.14396315014973893,0.17300279455908796,0.0,0
0.060357164028345685,0.09002631923284136,0.01297716729491983,0
0.3536161468643389,0.21300186596287568,0.02049584873004486,0
0.3238284497459493,0.20832066092060042,0.02018452258857621,0
0.324064041382491,0.2597123313389354,0.013693491865936448,0
0.3276001551952533,0.2582080586966757,0.0,0
0.4678487917437258,0.12422599874998833,0.07788766729290965,0
0.7419723301618156,0.1750467587066284,0.10036195573796254,0
0.4367168985561883,0.12835909018096886,0.028571428571428574,0
0.19364232275624377,0.33333333333333337,0.06816421605988246,0
0.34786680667207853,0.22393979364961933,0.1935104288276748,0
0.4733373816861286,0.23856299203328044,0.2268367972272031,0
0.28931451031019817,0.23169933859301303,0.014062208184742752,0
0.2288938605545431,0.32120677588091073,0.11759934353616344,0
0.3517559544930237,0.15381668874446355,0.1333694817231349,0
0.3677916848599402,0.20863808988536575,0.0,0
0.3311450857171709,0.24023169302098032,0.0,0
0.2639226636986545,0.2489146673415265,0.015963771420352522,0
0.939012067052491,0.2571897534608869,0.0,0
0.6671589527104033,0.2753939335919005,0.0,0
0.49273569135842143,0.2761093071766757,0.0,0
0.5440588203494177,0.22412503709824097,0.0,0
0.4337626011593953,0.2476302782718243,0.0,0
0.3071475584169756,0.2760464476607507,0.0,0
0.7207222888485183,0.28980492397528446,0.0,0
0.5163105652120765,0.2840070683584163,0.0,0
0.5490633736057198,0.19987518421365263,0.018908355841512122,0
0.561039665907483,0.2120800877140566,0.0,0
0.19056958040232988,0.22442737591217238,0.0,0
0.27349101218458544,0.2492436303628411,0.013238357846492294,0
0.26301729836330356,0.27117613190925377,0.0,0
0.1873375212745544,0.2508479655980067,0.0,0
0.2694838409859665,0.2527800695827793,0.013391789600139503,0
0.28778471819541623,0.2571175285585589,0.0,0
0.3054662931449552,0.22433318882756617,0.012165306087057617,0
0.28250297062537694,0.24845653609889407,0.0,0
0.27417228284439055,0.22860320262193867,0.012671432021161758,0
0.26641227995265543,0.3112312027599331,0.011487425279926293,0
0.25137189210383837,0.27165976817119647,0.0,0
0.48125764218717126,0.2573157226144839,0.0,0
0.4219978575547771,0.24253562503633294,0.014980537942799493,0
0.3308753375948599,0.25254718025066014,0.0,0
0.31806809832974015,0.30961253063733524,0.014078922384205958,0
0.2826686374902981,0.27665477281952244,0.01724137931034483,0
0.4031356345171424,0.313113228802924,0.016946718543287685,0
0.2746026297007025,0.31164018957683476,0.0,0
0.3407477900051011,0.2481357081573613,0.0,0
0.28637184763008783,0.3482863965972362,0.0,0
0.30579298706002644,0.21538744758532144,0.028936924757173913,0
0.3201222137686763,0.2624269889479775,0.014016549298025123,0
0.32412985975732644,0.2880087089655205,0.0,0
0.2843768934925525,0.29620581171785965,0.0,0
0.280501846386185,0.24398211018621271,0.0,0
0.3396683052851807,0.31234998394144226,0.0,0
0.2685832840259323,0.21295885499998,0.0,0
0.32652357810550764,0.277826937636189,0.0,0
0.3693768643091433,0.2289123179565046,0.016027205229701,0
0.429421155317407,0.2778357751488768,0.0,0
0.3969462213601561,0.26992088945581033,0.0,0
0.3438723239553916,0.30132497750986265,0.0,0
0.34619620652766353,0.2729404789221197,0.01605403247669839,0
0.4195626910272955,0.34333314089349437,0.0,0
0.40741085719133335,0.26581774331554026,0.02388410885962159,0
0.2435513469694168,0.20353544707232565,0.0,0
0.2939111350441387,0.18607286273472012,0.0,0
0.375520472144995,0.21890059960139127,0.017226024063738864,0
0.35224040981014,0.2295542373224126,0.0,0
0.30410786000171997,0.2079985566413638,0.0,0
0.31622776601683794,0.2301601347494886,0.02135650584892708,0
0.3517653944481033,0.22061852702478635,0.016609095970747993,0
0.4287140026874004,0.25199470250200456,0.016729520440949854,0
0.384136662673268,0.21425850461211485,0.016760038078849772,0
0.5466081666101212,0.15606721078430327,0.02883749003642362,0
0.2274004179234419,0.17710834785483331,0.0,0
0.5426613761949587,0.22303327085948169,0.01792586848455187,0
0.4398711061644242,0.26151840784084207,0.0,0
0.41484405342346087,0.2429560375732959,0.016883800336329358,0
0.44387248715190775,0.22808807112753318,0.01717007049358613,0
0.45709781887465584,0.24722834240110872,0.0,0
0.47833413612721803,0.30541715959369287,0.021023533249105466,0
0.3640821074491931,0.29355744718285864,0.010649150205097284,0
0.4057671707257472,0.32904785146588744,0.0,0
0.36466748147897304,0.2947576131216005,0.028323952577472493,0
0.296545586900749,0.2293370359692718,0.021632053030091195,0
0.4066157571987103,0.275547093876675,0.09420042535211172,0
0.3439445721065472,0.2359744145383371,0.1597551045801777,0
0.03225806451612903,0.10580943755451915,0.051017752164504396,0
0.27039684660501306,0.2280037671588815,0.013137440271995213,0
0.3180125356616629,0.26509909297429196,0.0,0
0.3331858097694002,0.28053355326339924,0.013290870380481665,0
0.3149290838726275,0.29154463772575046,0.0,0
0.3058959680161342,0.16743555014043,0.021504133222818814,0
0.3498197924163853,0.2545032971690334,0.01204469648756003,0
0.45549362061146476,0.256803963875305,0.011891287353862351,0
0.35479301144098846,0.20191950141498602,0.017676288623554512,0
0.30770631376044394,0.23883420203748731,0.011491216884901288,0
0.33586437448586365,0.2453969697487567,0.0,0
0.23951583590706302,0.1995208768363563,0.04292992258153532,0
0.46536276137020893,0.2568682472062684,0.03776409193990551,0
0.3885051989828025,0.1909305016329317,0.016645872314630744,0
0.4109138120687846,0.24418475784020674,0.0,0
0.8404543109109047,0.21675856617084688,0.0,0
0.3816142535319248,0.24146923640176066,0.023032671985243936,0
0.39281378619282875,0.2705978950154794,0.0,0
0.32076242435458174,0.29832867780352595,0.0,0
0.32297513652980986,0.2538244492481061,0.0,0
0.3875688638530369,0.2473387769603369,0.0,0
0.31531646995680934,0.23928158351465195,0.01996409690931557,0
0.7077129504123014,0.23998076204762928,0.0,0
0.3522606864821505,0.21376405006211444,0.0,0
0.37398834582527785,0.23812208821016173,0.0,0
0.41119484347995916,0.20405440684289966,0.016338647889054304,0
0.40812150936324154,0.24703856822895298,0.018074585029236267,0
0.4396226049903145,0.260276661142739,0.01854078591978247,0
0.4003647803236519,0.2771510483157548,0.019007148031742638,0
0.4407162003271144,0.28980492397528446,0.0,0
0.4604554601361904,0.26505013631000607,0.018656586541256383,0
0.4683562376141184,0.27007013676584285,0.01905885887736274,0
0.4152273992686998,0.25353533646697524,0.019007148031742638,0
0.3733057970676874,0.23991589361502166,0.0,0
0.3765690396844732,0.27530951549516375,0.0,0
0.3929120509459885,0.2593637324666154,0.015556784782176378,0
0.3390596433058756,0.3119454867074106,0.0,0
0.36486731101497644,0.24544152668106917,0.0,0
0.3685770701003707,0.24258088672947772,0.0,0
0.41577535720514225,0.2513666886897207,0.01577593229640665,0
0.41649594057410744,0.25130695628391975,0.0,0
0.3992918259420683,0.23116170814855305,0.0,0
0.12470081544649396,0.25102793967955367,0.01547275904434429,0
0.3702413424854027,0.2198874045657332,0.0,0
0.35254818226760054,0.19190413092849798,0.01441874501821181,0
0.22796441012998975,0.20087108556486777,0.0,0
0.23839122531102108,0.22855933552106747,0.0,0
0.33745048876826683,0.3076982577490197,0.0,0
0.34194141907551584,0.320728852344009,0.025919437989735207,0
0.34147063339156813,0.2170661826371042,0.08777146754913384,0
0.25368570248156347,0.24559108772234736,0.014728195398497141,0
0.25182262437346936,0.2342632858080906,0.021551523935197735,0
0.34169031772188796,0.2874533110409216,0.0,0
0.3381527385117776,0.27862558635238194,0.0,0
0.38367332071474514,0.2737224949866568,0.0,0
0.412081691846067,0.3078455647736409,0.020741264257995568,0
0.3224124830562595,0.2169304578186562,0.0,0
0.272833653069395,0.3017878257915917,0.0,0
0.4021047687515992,0.2755734834110227,0.01803632566770216,0
0.3492849839314596,0.30914440634096324,0.052985012659578126,0
0.31579068527440346,0.2725895965800819,0.0,0
0.28510722047613957,0.2360237257909217,0.0,0
0.3713906763541037,0.29982441996511605,0.019241446072101123,0
0.39062145332563925,0.29918598683941444,0.018208926018230744,0
0.3247683059578698,0.2422064529685628,0.0,0
0.2747787395427419,0.25865347572379443,0.0,0
0.33175439049054967,0.24201133614623202,0.0,0
0.28206567058755216,0.23803834051378328,0.023557142371577276,0
0.3841216032840237,0.25654473316524434,0.017149858514250885,0
0.35538571686725834,0.2217424566613149,0.0,0
0.3492151478847891,0.2692734342264992,0.0,0
0.34344570535319013,0.1721273331356248,0.032573117099222816,0
0.38502279088607977,0.29000851413640416,0.0,0
0.3382404591270412,0.268893123860529,0.017519611040921222,0
0.33862827302126375,0.25514087662123863,0.015368255536133623,0
0.19464965703175208,0.10724994736061295,0.0,0
0.379170104374169,0.28342020090737324,0.023155842232374463,0
0.42199785755477703,0.27335493760960117,0.0172183618093467,0
0.47434164902525683,0.28802175180034334,0.0,0
0.37266801907428704,0.2780569598673505,0.015871016626723793,0
0.32258473879832533,0.32327234292056134,0.016939422832878557,0
0.40038234067424994,0.27859561917956893,0.016120647005479025,0
0.3838858326002374,0.29600655097398043,0.015594571538795133,0
0.424549919697819,0.2562292333592905,0.0,0
0.10074460314188904,0.0924196564810408,0.023106337435539137,0
0.4853262837347993,0.26992088945581033,0.0,0
0.42820640710709884,0.2655268871766338,0.0,0
0.342837422386304,0.21427289533692653,0.0,0
0.319835391020947,0.16721347962985417,0.0,0
0.4722786031386294,0.3453121932893799,0.0,0
0.44733975775989615,0.2858671129123269,0.0,0
0.3819131353337956,0.2554060978239474,0.0,0
